year,Population,Adults,Children,Singles,Taken,Hunger Deaths,Old Age Deaths,Average Age,Average Hunger,Average Prowess,Average Selfishness,Average Reciprocity
250,49,31,18,7,42,150,205,26.408163265306122,20.804526767997917,28.45252738934946,52.40816326530612,47.59183673469388
251,49,31,18,7,42,150,205,27.408163265306122,18.609788104099188,31.655518018349785,52.40816326530612,47.59183673469388
252,48,31,17,6,42,151,206,26.708333333333332,17.073107616382426,34.62653439305027,50.125,49.875
253,48,32,16,6,42,151,206,27.708333333333332,17.299417389697886,33.38808261030211,50.125,49.875
254,47,31,16,5,42,152,206,28.085106382978722,17.48639365479829,33.981691451584695,51.04255319148936,48.95744680851064
255,46,31,15,5,41,153,206,28.565217391304348,17.270269719528955,33.490599845688436,50.630434782608695,49.369565217391305
256,46,31,15,7,39,153,206,29.565217391304348,15.636217630538196,35.12465193467919,50.630434782608695,49.369565217391305
257,46,32,14,7,39,153,206,30.565217391304348,14.873219076886448,35.88765048833095,50.630434782608695,49.369565217391305
258,46,31,15,8,38,154,206,30.23913043478261,15.433017345622577,35.30611308916003,51.67391304347826,48.32608695652174
259,45,31,14,8,37,156,206,29.622222222222224,16.230830295447472,35.74781224587979,50.28888888888889,49.71111111111111
260,44,29,15,7,37,158,206,28.704545454545453,16.2267077715221,36.40965586484153,50.31818181818182,49.68181818181818
261,44,31,13,9,35,159,206,28.5,14.319381050598599,38.31698258576504,50.56818181818182,49.43181818181818
262,45,34,11,9,36,159,206,28.866666666666667,14.596810306509436,37.758745249046115,50.666666666666664,49.333333333333336
263,43,32,11,7,36,162,206,26.906976744186046,14.36604764754903,37.42465002686958,50.0,50.0
264,43,33,10,7,36,162,206,27.906976744186046,12.748288731666982,38.57729266368186,50.0,50.0
265,44,35,9,7,37,162,206,28.272727272727273,12.893534238968256,39.69737485194083,49.68181818181818,50.31818181818182
266,44,36,8,7,37,162,206,29.272727272727273,11.825325327904524,39.629220126640924,49.68181818181818,50.31818181818182
267,44,35,9,7,37,163,206,29.045454545454547,12.925348455646224,39.08173197712153,50.43181818181818,49.56818181818182
268,42,34,8,6,36,165,206,28.952380952380953,11.207606476399715,38.55490837946011,49.95238095238095,50.04761904761905
269,44,34,10,6,38,165,206,28.636363636363637,12.905992502545706,38.07128022472702,51.22727272727273,48.77272727272727
270,43,32,11,5,38,167,206,27.651162790697676,13.107929249944299,35.938582377962675,51.2093023255814,48.7906976744186
271,44,32,12,7,37,167,206,28.022727272727273,13.544682218977067,36.568954144659294,51.18181818181818,48.81818181818182
272,44,32,12,7,37,167,206,29.022727272727273,14.460970820158927,34.51630190711381,51.18181818181818,48.81818181818182
273,44,31,13,7,37,168,206,28.59090909090909,14.729088616349431,35.589093201832384,51.02272727272727,48.97727272727273
274,44,29,15,9,35,170,206,27.227272727272727,14.970750672169675,37.16552481630859,49.59090909090909,50.40909090909091
275,44,30,14,9,35,171,206,26.65909090909091,15.342441332637696,36.88483139463503,49.52272727272727,50.47727272727273
276,45,29,16,9,36,172,206,25.866666666666667,15.950054245728733,36.027723532049045,49.6,50.4
277,44,28,16,8,36,174,206,25.136363636363637,16.545692677306054,34.362760828032485,50.61363636363637,49.38636363636363
278,43,27,16,8,35,175,206,25.488372093023255,16.470331399116105,32.64594767065134,50.23255813953488,49.76744186046512
279,44,30,14,8,36,175,206,25.90909090909091,16.7433287819179,33.188489399900284,51.18181818181818,48.81818181818182
280,43,29,14,9,34,176,206,26.13953488372093,16.362340829188888,32.54463591499716,51.604651162790695,48.395348837209305
281,43,30,13,11,32,176,206,27.13953488372093,15.03486475637234,33.8721119878137,51.604651162790695,48.395348837209305
282,45,30,15,11,34,176,206,26.933333333333334,16.334893955391586,36.13177271127508,49.955555555555556,50.044444444444444
283,45,30,15,11,34,177,206,26.755555555555556,16.45751411965261,35.164794291613084,50.62222222222222,49.37777777777778
284,44,29,15,11,33,178,206,27.022727272727273,16.39058575023319,33.654868795221354,50.5,49.5
285,46,30,16,13,33,178,206,26.847826086956523,16.27438571249943,37.37778820054405,49.630434782608695,50.369565217391305
286,48,31,17,15,33,178,206,26.729166666666668,17.686813747268435,35.37568625273156,49.479166666666664,50.520833333333336
287,48,32,16,14,34,179,206,26.666666666666668,17.792982598082016,34.424125131711214,47.833333333333336,52.166666666666664
288,50,32,18,14,36,179,206,26.6,17.971508613410162,34.32849138658983,46.82,53.18
289,51,30,21,14,37,181,206,25.058823529411764,18.98912765649274,34.54028410821314,47.86274509803921,52.13725490196079
290,51,32,19,16,35,181,206,26.058823529411764,19.324970250869583,31.45934347462061,47.86274509803921,52.13725490196079
291,52,34,18,16,36,181,206,26.557692307692307,20.659775154210514,31.994070999635635,48.07692307692308,51.92307692307692
292,53,34,19,17,36,182,207,25.452830188679247,20.719705257721365,33.21321551625509,47.22641509433962,52.77358490566038
293,54,34,20,16,38,183,207,25.037037037037038,21.310083376960254,31.031487012312937,47.629629629629626,52.370370370370374
294,54,33,21,15,39,184,207,24.944444444444443,20.961801873261688,31.85301294155313,47.53703703703704,52.46296296296296
295,55,33,22,15,40,184,207,25.490909090909092,22.267029091910537,31.114789089907646,47.14545454545455,52.85454545454545
296,55,32,23,15,40,184,208,26.09090909090909,21.910475665730438,32.08952433426956,47.63636363636363,52.36363636363637
297,55,31,24,17,38,185,208,26.12727272727273,21.914814975893474,33.772847922217125,46.50909090909091,53.49090909090909
298,54,32,22,17,37,186,209,25.444444444444443,20.92041741840788,36.78328628529582,46.074074074074076,53.925925925925924
299,55,32,23,16,39,187,209,24.945454545454545,21.40226039942471,36.561446482519955,44.85454545454545,55.14545454545455
300,57,30,27,17,40,189,209,23.210526315789473,23.71169409118874,35.632085906001436,44.333333333333336,55.666666666666664
301,58,31,27,16,42,190,209,22.844827586206897,21.888487615203864,36.2494434192789,44.706896551724135,55.293103448275865
302,56,31,25,14,42,192,209,22.571428571428573,22.67805315577098,33.50051827280045,45.25,54.75
303,54,30,24,13,41,194,209,22.37037037037037,21.180720415973614,34.89335365810046,46.425925925925924,53.574074074074076
304,53,31,22,12,41,194,210,22.735849056603772,20.234974240062783,35.654111177193144,45.471698113207545,54.528301886792455
305,52,32,20,11,41,195,210,23.134615384615383,20.419014957548292,35.888677350144015,45.96153846153846,54.03846153846154
306,53,33,20,13,40,195,210,23.69811320754717,19.639407738505067,38.13417716715531,45.509433962264154,54.490566037735846
307,55,34,21,13,42,195,210,23.836363636363636,20.833408460505147,38.312046084949394,46.163636363636364,53.836363636363636
308,57,36,21,15,42,195,210,24.0,22.55473197539883,36.30491714740818,46.75438596491228,53.24561403508772
309,59,39,20,15,44,195,210,24.1864406779661,22.747174982683205,35.60875722070662,46.983050847457626,53.016949152542374
310,62,40,22,17,45,195,210,24.016129032258064,25.103322128735797,32.332161742231946,47.04838709677419,52.95161290322581
311,63,40,23,18,45,196,210,23.603174603174605,25.41692812941132,30.630690918207723,48.23809523809524,51.76190476190476
312,64,39,25,18,46,197,211,22.921875,25.284727844071405,30.867951411536673,48.28125,51.71875
313,63,38,25,18,45,199,211,22.571428571428573,26.214312759922365,28.150766605157,47.507936507936506,52.492063492063494
314,65,38,27,20,45,199,212,22.553846153846155,27.21093672465001,26.91214019842691,48.01538461538462,51.98461538461538
315,66,37,29,19,47,200,213,21.666666666666668,27.705222084395096,26.11295973378672,48.833333333333336,51.166666666666664
316,68,39,29,20,48,200,214,21.235294117647058,28.450001127507043,25.405446242337522,49.11764705882353,50.88235294117647
317,70,43,27,20,50,200,214,21.62857142857143,29.570561844289784,23.858009584281653,50.08571428571429,49.91428571428571
318,69,40,29,19,50,201,216,21.55072463768116,28.255046015998495,23.8753887666102,49.44927536231884,50.55072463768116
319,72,40,32,19,53,201,216,21.65277777777778,29.868882532316448,23.839450801016888,47.958333333333336,52.041666666666664
320,72,39,33,18,54,201,217,21.88888888888889,29.5105794958667,22.364420504133307,46.81944444444444,53.18055555555556
321,72,39,33,18,54,201,217,22.88888888888889,29.79757551087784,21.382980044677716,46.81944444444444,53.18055555555556
322,69,37,32,15,54,204,217,22.652173913043477,31.117973204429482,19.360287665135736,46.84057971014493,53.15942028985507
323,70,36,34,15,55,204,218,22.642857142857142,31.403146801719426,21.66828176970914,47.92857142857143,52.07142857142857
324,71,39,32,15,56,205,218,22.52112676056338,30.930413844808218,21.858318549557985,47.95774647887324,52.04225352112676
325,71,38,33,14,57,206,220,21.830985915492956,30.410914239598203,21.960880620936834,48.929577464788736,51.070422535211264
326,72,39,33,15,57,206,221,21.833333333333332,30.75159512968645,22.887690939211875,48.125,51.875
327,71,39,32,14,57,207,224,21.380281690140844,29.1251178478162,24.890212322919215,49.70422535211268,50.29577464788732
328,72,40,32,14,58,207,225,21.5,29.025473888955144,24.543970555489302,49.93055555555556,50.06944444444444
329,72,42,30,14,58,207,226,22.27777777777778,29.729552513518726,23.79822526425905,49.875,50.125
330,73,43,30,14,59,207,227,22.753424657534246,31.272953297104337,22.631156291936765,49.93150684931507,50.06849315068493
331,71,45,26,14,57,207,229,23.95774647887324,29.547422433364492,23.297647989170724,49.985915492957744,50.014084507042256
332,71,46,25,14,57,207,229,24.95774647887324,30.13450718830473,22.851408304653017,49.985915492957744,50.014084507042256
333,71,45,26,14,57,207,231,24.788732394366196,29.900909980130763,25.141343540996004,49.732394366197184,50.267605633802816
334,70,45,25,12,58,209,232,24.057142857142857,30.5388136962114,24.10404344664574,49.77142857142857,50.22857142857143
335,68,45,23,13,55,210,233,24.720588235294116,29.523867426726795,23.34143013899162,50.838235294117645,49.161764705882355
336,70,47,23,13,57,210,233,25.014285714285716,31.38842442368455,22.311575576315448,50.97142857142857,49.02857142857143
337,69,45,24,13,56,210,235,25.115942028985508,30.778718654647385,22.68504946129464,52.028985507246375,47.971014492753625
338,65,41,24,10,55,213,237,24.138461538461538,28.5145031267448,25.264085318589075,53.47692307692308,46.52307692307692
339,62,38,24,10,52,215,238,24.225806451612904,25.323508309579694,27.659026116200053,54.096774193548384,45.903225806451616
340,64,40,24,12,52,215,238,24.46875,26.34319276791728,27.89118223208272,54.453125,45.546875
341,64,42,22,11,53,216,238,24.65625,27.283702551432235,26.394499516012917,53.796875,46.203125
342,62,42,20,9,53,217,239,24.806451612903224,27.12877237054854,24.663922090231644,53.983870967741936,46.016129032258064
343,62,41,21,9,53,217,240,25.129032258064516,26.599401037100105,27.006875855963628,54.20967741935484,45.79032258064516
344,65,47,18,11,54,217,240,24.96923076923077,27.232188220685565,27.16781177931443,53.44615384615385,46.55384615384615
345,65,46,19,10,55,219,240,24.2,29.780866899998216,23.8229015798611,53.47692307692308,46.52307692307692
346,68,48,20,10,58,219,240,24.13235294117647,31.120411305158026,22.23252987131256,53.55882352941177,46.44117647058823
347,68,47,21,10,58,219,241,24.83823529411765,32.90877867119077,18.841221328809233,54.470588235294116,45.529411764705884
348,67,45,22,9,58,220,243,24.582089552238806,33.339229897219504,17.67569547591482,54.82089552238806,45.17910447761194
349,65,40,25,8,57,221,247,23.415384615384614,31.04601086622118,21.01544927608045,56.246153846153845,43.753846153846155
350,63,40,23,12,51,221,250,24.126984126984127,29.931572959504784,20.100987453366166,57.84126984126984,42.15873015873016
351,64,40,24,12,52,221,250,24.75,31.937852760673792,18.42152223932621,58.0625,41.9375
352,66,40,26,12,54,221,251,24.71212121212121,34.418216518506405,16.930268329978446,57.81818181818182,42.18181818181818
353,63,37,26,11,52,222,255,23.73015873015873,31.269035458720875,19.83439687226309,58.42857142857143,41.57142857142857
354,61,35,26,11,50,223,257,24.049180327868854,32.14605560343103,16.985091937552575,58.01639344262295,41.98360655737705
355,58,33,25,12,46,223,260,24.96551724137931,30.81228736375274,17.729864321837937,58.93103448275862,41.06896551724138
356,58,33,25,12,46,224,260,25.0,32.52318058161197,17.436977458413914,58.706896551724135,41.293103448275865
357,57,32,25,12,45,224,263,25.56140350877193,28.094029729435707,22.60805832446907,57.89473684210526,42.10526315789474
358,54,29,25,9,45,225,265,25.314814814814813,24.45315921210025,25.84834708706305,58.5,41.5
359,53,28,25,9,44,226,266,25.339622641509433,23.239267781581667,26.86919293937268,58.16981132075472,41.83018867924528
360,56,29,27,9,47,226,266,24.982142857142858,25.227332755934096,28.326238672637334,58.05357142857143,41.94642857142857
361,54,30,24,8,46,228,266,24.98148148148148,26.19801153234551,24.02421068987671,57.129629629629626,42.870370370370374
362,55,31,24,8,47,229,266,24.6,26.863350827916793,25.53664917208321,57.78181818181818,42.21818181818182
363,54,31,23,7,47,231,266,24.037037037037038,29.435094540800005,21.06934090812303,58.111111111111114,41.888888888888886
364,54,31,23,7,47,231,266,25.037037037037038,30.639381721804018,19.15691457449228,58.111111111111114,41.888888888888886
365,51,31,20,9,42,232,268,25.80392156862745,27.46964877579762,21.99708137138665,57.450980392156865,42.549019607843135
366,50,31,19,8,42,234,268,25.26,25.300796037085803,26.039203962914197,56.12,43.88
367,51,32,19,8,43,234,269,24.784313725490197,25.942499022230518,25.270873951323125,55.568627450980394,44.431372549019606
368,51,34,17,10,41,235,269,24.784313725490197,27.205089041256887,22.435807052657815,54.411764705882355,45.588235294117645
369,52,34,18,10,42,236,269,24.173076923076923,26.896450777344548,24.79585691496315,54.73076923076923,45.26923076923077
370,53,35,18,12,41,237,269,23.735849056603772,26.686075443470045,25.93656606596392,54.64150943396226,45.35849056603774
371,53,34,19,11,42,238,269,23.77358490566038,27.358078669515805,23.16088845749497,55.528301886792455,44.471698113207545
372,55,34,21,13,42,238,269,23.90909090909091,28.545481391601243,23.545427699307844,54.29090909090909,45.70909090909091
373,53,33,20,13,40,239,270,24.41509433962264,28.528973203151036,22.584234344018775,55.320754716981135,44.679245283018865
374,48,28,20,13,35,241,273,24.291666666666668,24.431110252271996,25.030521984188937,55.291666666666664,44.708333333333336
375,49,30,19,15,34,241,273,24.79591836734694,23.044831588996427,27.955168411003573,54.48979591836735,45.51020408163265
376,48,31,17,15,33,242,273,25.25,24.067331899912293,24.932668100087707,54.104166666666664,45.895833333333336
377,49,31,18,15,34,242,274,25.183673469387756,24.089271681972548,26.673538078063245,53.55102040816327,46.44897959183673
378,49,31,18,14,35,243,275,24.6734693877551,23.57176901723849,26.877210574598244,53.44897959183673,46.55102040816327
379,51,32,19,20,31,243,275,24.705882352941178,23.900555765712753,25.47199325389509,54.745098039215684,45.254901960784316
380,52,30,22,18,34,245,276,22.596153846153847,23.94199734101938,26.00031035128831,57.17307692307692,42.82692307692308
381,54,28,26,17,37,247,276,20.796296296296298,26.235123999865372,24.615250762007527,56.111111111111114,43.888888888888886
382,55,29,26,17,38,247,276,21.418181818181818,27.841656034961414,19.90379851049313,56.0,44.0
383,54,27,27,16,38,248,277,21.333333333333332,28.696488713594924,18.5257335086273,56.148148148148145,43.851851851851855
384,57,29,28,16,41,248,277,21.210526315789473,30.663774523876107,16.31868161647477,56.54385964912281,43.45614035087719
385,57,31,26,17,40,249,277,21.19298245614035,29.98480150741625,15.716952878548659,55.89473684210526,44.10526315789474
386,56,29,27,16,40,250,279,20.982142857142858,28.72426495462856,19.883028755831383,55.392857142857146,44.607142857142854
387,56,28,28,16,40,250,282,20.946428571428573,25.986077946002712,23.038453258564555,56.80357142857143,43.19642857142857
388,55,27,28,17,38,251,283,20.90909090909091,25.263463429652216,20.552934918704544,56.81818181818182,43.18181818181818
389,55,27,28,17,38,251,284,21.545454545454547,24.31838986171669,22.299791956465125,56.67272727272727,43.32727272727273
390,55,27,28,17,38,251,284,22.545454545454547,24.79418853541104,20.914902373679876,56.67272727272727,43.32727272727273
391,56,26,30,16,40,252,284,22.017857142857142,26.78250562984311,20.11035151301403,56.19642857142857,43.80357142857143
392,57,24,33,15,42,252,287,21.17543859649123,24.225416053606438,24.721952367446193,57.526315789473685,42.473684210526315
393,58,26,32,15,43,252,287,21.810344827586206,24.181919359700434,22.593942709265086,56.55172413793103,43.44827586206897
394,61,27,34,15,46,252,287,21.737704918032787,27.051651675551167,21.571299144120964,55.721311475409834,44.278688524590166
395,62,28,34,15,47,252,287,22.387096774193548,29.769033827346192,16.585804882331228,56.016129032258064,43.983870967741936
396,62,30,32,14,48,252,290,21.516129032258064,27.987218032970254,20.54504003154588,54.935483870967744,45.064516129032256
397,60,31,29,11,49,254,291,20.633333333333333,26.96485287218167,20.782048877418976,53.983333333333334,46.016666666666666
398,61,33,28,11,50,254,291,21.295081967213115,27.484611335077933,20.61374932065977,53.31147540983606,46.68852459016394
399,61,33,28,11,50,255,291,21.229508196721312,29.199439409651383,18.587445836250257,52.950819672131146,47.049180327868854
400,61,34,27,12,49,256,291,21.34426229508197,30.509287834214597,17.293990854309992,53.14754098360656,46.85245901639344
401,62,34,28,14,48,256,292,21.693548387096776,30.201320491250943,17.86784924910462,52.88709677419355,47.11290322580645
402,60,34,26,13,47,257,294,21.85,28.519085306874118,19.858876215540146,52.35,47.65
403,56,30,26,12,44,258,298,22.142857142857142,23.97698569277295,25.13015716436991,52.55357142857143,47.44642857142857
404,55,32,23,12,43,259,298,22.563636363636363,24.498042266382527,23.57281191860453,51.836363636363636,48.163636363636364
405,53,31,22,11,42,260,299,22.962264150943398,23.755946569712453,25.168581732174346,51.886792452830186,48.113207547169814
406,54,30,24,13,41,260,300,23.203703703703702,22.992203944408057,28.54483309262898,49.648148148148145,50.351851851851855
407,52,30,22,13,39,260,302,24.25,20.291249885925716,30.574134729458898,49.69230769230769,50.30769230769231
408,52,32,20,13,39,260,303,24.903846153846153,19.717295520447877,33.03270447955212,49.67307692307692,50.32692307692308
409,54,34,20,13,41,260,303,24.98148148148148,21.347009583313937,32.282620046315685,49.98148148148148,50.01851851851852
410,52,34,18,11,41,262,303,24.807692307692307,20.70102377763608,30.625899299286996,49.32692307692308,50.67307692307692
411,51,34,17,10,41,263,303,25.254901960784313,18.52889551280314,33.62796723229491,48.86274509803921,51.13725490196079
412,51,37,14,10,41,263,303,26.254901960784313,18.53703805552433,33.81590312094626,48.86274509803921,51.13725490196079
413,51,37,14,12,39,264,303,26.235294117647058,18.756279281073045,33.2633285620642,49.3921568627451,50.6078431372549
414,55,38,17,12,43,264,303,25.327272727272728,20.234581823134654,34.07450908595625,49.78181818181818,50.21818181818182
415,52,37,15,10,42,267,303,24.826923076923077,19.38157100278198,30.450096075293178,49.38461538461539,50.61538461538461
416,50,35,15,8,42,269,304,23.94,17.899333540814084,32.20066645918591,49.6,50.4
417,50,35,15,8,42,269,304,24.94,16.788595126141544,32.71140487385845,49.6,50.4
418,52,38,14,10,42,269,304,24.98076923076923,18.69532040241419,32.72775652066274,49.94230769230769,50.05769230769231
419,51,38,13,10,41,270,304,25.11764705882353,19.20134582942448,29.366477954422407,49.07843137254902,50.92156862745098
420,52,37,15,10,42,271,304,24.634615384615383,19.382005195695942,31.444917881227134,49.07692307692308,50.92307692307692
421,52,37,15,10,42,271,304,25.634615384615383,19.440430722977013,29.655723123176834,49.07692307692308,50.92307692307692
422,53,38,15,12,41,271,304,26.150943396226417,20.372137673123383,30.4769189306502,48.905660377358494,51.094339622641506
423,53,39,14,12,41,271,304,27.150943396226417,20.635983020235038,29.269677357123452,48.905660377358494,51.094339622641506
424,53,39,14,12,41,272,304,27.169811320754718,19.20706176574801,32.58539106444067,48.35849056603774,51.64150943396226
425,53,39,14,11,42,273,304,27.18867924528302,19.990827619611963,31.2852807696336,49.264150943396224,50.735849056603776
426,55,40,15,13,42,273,304,27.2,19.75615560951184,33.35293529957907,48.07272727272727,51.92727272727273
427,59,40,19,13,46,273,304,26.35593220338983,21.764333275770213,32.218717571687414,48.11864406779661,51.88135593220339
428,58,39,19,13,45,274,304,26.93103448275862,22.929434357566997,27.898151849329555,48.672413793103445,51.327586206896555
429,59,38,21,14,45,275,304,26.593220338983052,24.12157993828085,29.86147090917678,48.728813559322035,51.271186440677965
430,61,43,18,14,47,275,304,26.721311475409838,25.022860182983763,28.82959883340968,48.442622950819676,51.557377049180324
431,59,41,18,15,44,277,304,26.83050847457627,24.835802187974306,28.096427996980676,47.86440677966102,52.13559322033898
432,60,42,18,15,45,277,304,27.383333333333333,26.42850857599598,27.55482475733735,48.333333333333336,51.666666666666664
433,62,42,20,15,47,277,304,27.5,28.222977230790374,27.22863567243543,49.483870967741936,50.516129032258064
434,60,42,18,14,46,279,304,27.65,28.695618221052936,25.45438177894707,48.666666666666664,51.333333333333336
435,61,40,21,14,47,279,306,27.065573770491802,26.647088385543295,32.91028866363703,47.98360655737705,52.01639344262295
436,58,38,20,12,46,281,307,26.603448275862068,23.91819743380281,32.63446939639611,46.63793103448276,53.36206896551724
437,55,35,20,9,46,283,309,25.854545454545455,20.700760542878253,36.74408469717125,48.18181818181818,51.81818181818182
438,55,35,20,9,46,283,310,26.2,20.522878160055768,40.07387564714575,48.0,52.0
439,52,31,21,10,42,285,312,25.307692307692307,17.755536727919498,44.1956170613923,48.90384615384615,51.09615384615385
440,52,31,21,9,43,286,312,25.26923076923077,17.76030016195189,43.66277676112504,48.11538461538461,51.88461538461539
441,52,31,21,11,41,287,312,25.096153846153847,17.37724083430886,44.41122070415268,47.94230769230769,52.05769230769231
442,55,33,22,11,44,287,312,24.727272727272727,19.96199774046129,41.656184077720525,49.45454545454545,50.54545454545455
443,56,35,21,13,43,287,312,25.285714285714285,21.965214643780307,37.80264249907684,48.892857142857146,51.107142857142854
444,54,34,20,12,42,289,312,25.27777777777778,21.841986865177336,37.05675627204574,50.2962962962963,49.7037037037037
445,55,35,20,12,43,290,312,24.89090909090909,22.58184890581823,38.890878366909035,50.72727272727273,49.27272727272727
446,54,35,19,13,41,291,313,24.75925925925926,19.316233088200537,42.64547319760873,50.72222222222222,49.27777777777778
447,51,33,18,12,39,293,314,24.50980392156863,17.32894502755496,44.161251050876416,51.0,49.0
448,51,33,18,12,39,294,314,24.41176470588235,16.500687529222965,46.5749310450636,50.35294117647059,49.64705882352941
449,51,33,18,12,39,294,314,25.41176470588235,16.129755764974906,46.438871686005484,50.35294117647059,49.64705882352941
450,50,33,17,12,38,296,314,24.72,17.23208516152316,46.067914838476845,50.8,49.2
451,49,32,17,12,37,298,314,24.06122448979592,18.058516348268174,43.75781018234407,50.755102040816325,49.244897959183675
452,49,34,15,14,35,298,314,25.06122448979592,18.680362435207336,42.319637564792664,50.755102040816325,49.244897959183675
453,48,34,14,13,35,299,314,25.520833333333332,18.419724487151914,41.934442179514754,50.9375,49.0625
454,48,34,14,12,36,300,314,25.375,17.814316838483276,41.72725574396722,52.229166666666664,47.770833333333336
455,48,34,14,12,36,300,314,26.375,15.761847765152519,43.36315223484748,52.229166666666664,47.770833333333336
456,48,33,15,11,37,302,314,24.854166666666668,15.932686694216764,45.6089799724499,53.583333333333336,46.416666666666664
457,49,35,14,11,38,302,314,25.346938775510203,15.84646543684844,43.68414680804951,54.46938775510204,45.53061224489796
458,49,37,12,13,36,302,314,26.346938775510203,15.165063666152028,43.34514041548063,54.46938775510204,45.53061224489796
459,50,38,12,13,37,302,314,26.82,16.421813360270054,42.73818663972994,54.04,45.96
460,50,39,11,13,37,302,314,27.82,16.325545389380398,41.8344546106196,54.04,45.96
461,51,40,11,15,36,302,314,28.274509803921568,16.522750471885207,41.810582861448125,53.27450980392157,46.72549019607843
462,52,41,11,15,37,302,314,28.73076923076923,16.674307849266867,41.99876907381005,53.75,46.25
463,54,42,12,15,39,302,314,28.666666666666668,18.549298972338104,40.76551584247672,53.7962962962963,46.2037037037037
464,53,42,11,14,39,303,314,29.245283018867923,18.489411551097653,39.79360731682687,53.113207547169814,46.886792452830186
465,53,42,11,14,39,303,314,30.245283018867923,18.713583726778083,39.56943514114644,53.113207547169814,46.886792452830186
466,53,41,12,12,41,305,314,29.18867924528302,19.69129355678935,37.88428891230311,52.509433962264154,47.490566037735846
467,56,41,15,14,42,306,314,27.714285714285715,20.651473136452342,35.759241149261946,53.535714285714285,46.464285714285715
468,58,41,17,14,44,306,314,27.75862068965517,21.29175544958505,33.96686524007012,52.08620689655172,47.91379310344828
469,59,40,19,14,45,307,314,27.35593220338983,21.956143728825342,33.85741559320855,50.79661016949152,49.20338983050848
470,58,39,19,15,43,308,315,26.844827586206897,20.024261018486236,35.80845299158871,49.724137931034484,50.275862068965516
471,60,39,21,17,43,308,315,26.95,21.288313505965142,35.561686494034866,49.833333333333336,50.166666666666664
472,59,40,19,16,43,309,315,27.47457627118644,21.6034796015393,33.3965203984607,49.644067796610166,50.355932203389834
473,62,41,21,16,46,309,315,27.14516129032258,22.898370270084012,35.03711360088373,49.306451612903224,50.693548387096776
474,61,40,21,15,46,310,315,27.75409836065574,23.752701660410754,31.493199978933507,49.622950819672134,50.377049180327866
475,62,41,21,15,47,310,315,28.306451612903224,24.023424719612304,31.734639796516728,49.46774193548387,50.53225806451613
476,60,38,22,15,45,312,316,27.9,23.760762756031962,30.112867958296533,50.05,49.95
477,58,36,22,14,44,314,316,27.844827586206897,24.505023170591784,29.08118372595994,50.06896551724138,49.93103448275862
478,57,35,22,13,44,315,317,27.42105263157895,23.59477186115076,30.19470182305977,50.40350877192982,49.59649122807018
479,56,36,20,13,43,316,318,27.303571428571427,21.356576517533995,31.71485205389457,50.44642857142857,49.55357142857143
480,53,32,21,12,41,319,319,26.09433962264151,21.115038826522948,34.44179577603598,50.716981132075475,49.283018867924525
481,54,32,22,12,42,319,319,26.61111111111111,22.095974846015107,33.718839968799706,50.51851851851852,49.48148148148148
482,54,32,22,11,43,320,319,26.574074074074073,23.04313043850155,32.13678900006242,50.51851851851852,49.48148148148148
483,55,37,18,11,44,320,319,27.09090909090909,24.04528687798524,31.75471312201476,50.69090909090909,49.30909090909091
484,54,37,17,13,41,321,320,27.0,24.067180568255115,32.8821281242932,51.2037037037037,48.7962962962963
485,54,36,18,13,41,321,321,27.27777777777778,23.95202071429878,33.19612743384937,50.388888888888886,49.611111111111114
486,55,37,18,12,43,322,321,26.727272727272727,25.73841643330171,31.3706744757892,51.654545454545456,48.345454545454544
487,52,36,16,11,41,325,322,25.692307692307693,25.354869216029446,29.450266162371936,50.03846153846154,49.96153846153846
488,50,33,17,9,41,326,324,25.22,23.824504292525752,29.567708102928567,49.38,50.62
489,49,34,15,9,40,326,325,26.26530612244898,22.575922945502786,30.219995421844153,49.51020408163265,50.48979591836735
490,47,33,14,8,39,328,325,26.02127659574468,19.431154943655827,32.143313141450555,51.0,49.0
491,46,32,14,8,38,328,326,26.782608695652176,17.627173424294984,34.438043967009364,49.95652173913044,50.04347826086956
492,45,32,13,7,38,329,326,26.91111111111111,16.491693146054573,36.72974507993115,49.62222222222222,50.37777777777778
493,43,31,12,9,34,331,326,26.27906976744186,16.51887660362166,34.955639000843064,49.18604651162791,50.81395348837209
494,43,31,12,8,35,332,326,25.953488372093023,16.168534275021965,35.81896339939664,48.674418604651166,51.325581395348834
495,41,30,11,6,35,334,326,25.4390243902439,14.31622359998009,34.95980829858834,48.73170731707317,51.26829268292683
496,41,31,10,6,35,334,326,26.4390243902439,12.58769979362696,36.94888557222669,48.73170731707317,51.26829268292683
497,42,32,10,6,36,334,326,26.80952380952381,13.463566762827167,36.53643323717283,49.23809523809524,50.76190476190476
498,42,32,10,9,33,335,326,26.452380952380953,13.78811953671042,34.90235665376578,49.45238095238095,50.54761904761905
499,44,33,11,9,35,335,326,26.25,15.348404942535113,34.992504148373975,50.61363636363637,49.38636363636363
500,44,34,10,9,35,335,326,27.25,14.247549637199882,33.82063218098193,50.61363636363637,49.38636363636363
501,44,33,11,8,36,337,326,25.818181818181817,16.239896566405196,33.78283070632207,48.68181818181818,51.31818181818182
502,45,35,10,8,37,337,326,26.244444444444444,16.444429033817986,31.644459855070902,48.044444444444444,51.955555555555556
503,46,36,10,12,34,337,326,26.67391304347826,15.686819099474834,31.595789596177344,48.0,52.0
504,46,35,11,11,35,339,326,25.08695652173913,16.135144600596774,32.32175751634627,48.06521739130435,51.93478260869565
