year,Population,Adults,Children,Singles,Taken,Hunger Deaths,Old Age Deaths,Average Age,Average Hunger,Average Prowess,Average Selfishness,Average Reciprocity
253,78,46,32,19,59,154,179,21.423076923076923,31.394538563377647,21.85845982321739,50.53846153846154,49.46153846153846
254,78,45,33,19,59,154,180,22.0,31.50165847715023,23.21629024079849,50.11538461538461,49.88461538461539
255,77,44,33,17,60,155,182,21.623376623376622,32.35620591276472,22.152950237526333,49.077922077922075,50.922077922077925
256,75,43,32,16,59,155,184,22.52,32.56665050388456,20.130200951286618,49.013333333333335,50.986666666666665
257,77,42,35,16,61,155,185,22.350649350649352,33.11897599716008,22.465438538813434,49.8051948051948,50.1948051948052
258,76,44,32,18,58,155,187,23.31578947368421,32.872098099455485,21.246322953176094,50.31578947368421,49.68421052631579
259,73,43,30,16,57,157,190,22.80821917808219,31.223624930453916,21.23409044343182,51.45205479452055,48.54794520547945
260,72,42,30,17,55,158,191,22.416666666666668,32.12728176055224,20.90049601722554,52.083333333333336,47.916666666666664
261,67,41,26,17,50,160,194,22.582089552238806,28.961727110608496,23.844243038645235,51.92537313432836,48.07462686567164
262,67,45,22,16,51,161,194,22.761194029850746,28.628547216020106,25.22219905263661,52.11940298507463,47.88059701492537
263,68,47,21,16,52,161,195,23.235294117647058,27.363000315869304,27.709015131848336,52.955882352941174,47.044117647058826
264,71,46,25,15,56,162,195,22.507042253521128,30.662857981156083,26.054779820086846,54.23943661971831,45.76056338028169
265,69,47,22,15,54,162,197,23.73913043478261,29.493160123002408,23.387585853213775,54.84057971014493,45.15942028985507
266,69,47,22,19,50,162,198,24.536231884057973,31.019455026183852,23.064565665617007,54.95652173913044,45.04347826086956
267,71,47,24,19,52,162,200,24.08450704225352,31.379079818819545,24.973032857236802,53.32394366197183,46.67605633802817
268,70,47,23,18,52,162,202,24.67142857142857,29.789454731448924,24.820634310167886,53.457142857142856,46.542857142857144
269,69,47,22,17,52,163,204,24.869565217391305,29.05839915536357,25.36738921773469,54.666666666666664,45.333333333333336
270,69,46,23,17,52,163,205,25.217391304347824,28.39427160078561,25.435878246256618,54.36231884057971,45.63768115942029
271,73,46,27,17,56,163,205,24.835616438356166,30.021713277514085,24.649519599198246,55.87671232876713,44.12328767123287
272,75,46,29,17,58,163,205,25.173333333333332,32.015059041793776,20.904940958206225,56.333333333333336,43.666666666666664
273,73,45,28,15,58,165,206,24.726027397260275,31.486222553493775,20.157614529257696,56.986301369863014,43.013698630136986
274,73,44,29,14,59,166,207,24.383561643835616,31.826866408620173,20.603252630335408,57.89041095890411,42.10958904109589
275,72,44,28,14,58,166,208,25.26388888888889,32.78088030099105,18.73300858789784,57.47222222222222,42.52777777777778
276,67,41,26,10,57,166,214,24.582089552238806,26.207719324025675,26.338313679846603,56.940298507462686,43.059701492537314
277,68,41,27,10,58,166,214,25.220588235294116,28.344204088741435,26.08226649949386,56.35294117647059,43.64705882352941
278,70,42,28,10,60,166,214,25.5,30.25765760970108,24.49948524744178,54.92857142857143,45.07142857142857
279,68,41,27,12,56,167,215,25.88235294117647,30.559885395822583,22.660972188057396,54.73529411764706,45.26470588235294
280,67,43,24,12,55,167,217,26.35820895522388,29.95211806732711,24.48501789650457,53.82089552238806,46.17910447761194
281,66,41,25,12,54,168,220,25.136363636363637,28.272485501883907,28.87616031491443,55.54545454545455,44.45454545454545
282,64,38,26,12,52,169,222,24.828125,26.712409967009517,28.640442263717873,55.484375,44.515625
283,65,42,23,12,53,169,222,25.446153846153845,29.586232760513006,25.936844162563915,55.86153846153846,44.13846153846154
284,62,40,22,11,51,170,225,24.822580645161292,26.94937953222879,26.064643240105504,55.74193548387097,44.25806451612903
285,59,39,20,9,50,171,227,24.89830508474576,24.561565360721435,28.098408149159987,54.40677966101695,45.59322033898305
286,58,39,19,9,49,171,228,26.03448275862069,24.316424713813305,28.729971487913883,54.51724137931034,45.48275862068966
287,58,40,18,9,49,171,228,27.03448275862069,24.69242733252765,29.04895197781718,54.51724137931034,45.48275862068966
288,56,41,15,8,48,174,228,26.053571428571427,24.73870883029508,29.123003922483083,54.5,45.5
289,55,40,15,10,45,174,229,27.181818181818183,22.22406159582766,31.430483858717793,54.236363636363635,45.763636363636365
290,54,41,13,10,44,176,229,26.61111111111111,21.34038149811551,32.48192188433971,54.388888888888886,45.611111111111114
291,54,40,14,9,45,177,229,26.64814814814815,22.868316681496335,31.20575739257774,54.925925925925924,45.074074074074076
292,57,41,16,9,48,177,229,26.24561403508772,23.782921202181473,31.339885815362386,54.80701754385965,45.19298245614035
293,58,41,17,9,49,177,229,26.79310344827586,24.6672527223773,28.436195553484772,54.63793103448276,45.36206896551724
294,58,42,16,9,49,177,230,27.43103448275862,25.248111311146204,27.95878524057793,53.96551724137931,46.03448275862069
295,60,43,17,11,49,177,230,27.516666666666666,26.784086156992238,27.13258050967443,53.71666666666667,46.28333333333333
296,61,44,17,11,50,177,230,28.065573770491802,27.036351857546133,25.79971371622436,52.885245901639344,47.114754098360656
297,63,47,16,13,50,177,230,28.174603174603174,28.3646575920857,24.857564630136523,53.666666666666664,46.333333333333336
298,65,47,18,13,52,177,231,27.6,27.65091434777898,25.021796901372788,53.46153846153846,46.53846153846154
299,65,45,20,15,50,180,231,26.092307692307692,27.50183034227696,25.193853737430704,55.03076923076923,44.96923076923077
300,65,42,23,15,50,183,232,24.23076923076923,26.33285456574781,27.769768243239763,55.95384615384615,44.04615384615385
301,66,41,25,14,52,184,232,23.893939393939394,27.887600444674312,24.043149972062288,55.03030303030303,44.96969696969697
302,69,41,28,14,55,184,232,23.855072463768117,30.193400898959148,22.009497651765493,55.492753623188406,44.507246376811594
303,68,40,28,14,54,184,233,24.897058823529413,30.670234975737777,19.5356473772034,55.13235294117647,44.86764705882353
304,64,35,29,11,53,185,237,24.203125,28.362246717191873,22.090878282808127,54.65625,45.34375
305,65,36,29,13,52,185,237,24.83076923076923,31.023815973981357,19.868491718326332,55.06153846153846,44.93846153846154
306,65,36,29,12,53,186,237,24.96923076923077,32.24518744817684,18.90377823971619,54.6,45.4
307,64,35,29,12,52,186,239,25.359375,30.562374962556408,21.6664398541893,54.484375,45.515625
308,64,34,30,12,52,188,240,23.796875,29.391461878935843,24.858538121064154,54.625,45.375
309,61,33,28,14,47,190,242,23.442622950819672,24.11766991039228,27.64966973006253,53.39344262295082,46.60655737704918
310,63,32,31,16,47,192,242,21.984126984126984,25.045440993893056,28.821175729987264,53.36507936507937,46.63492063492063
311,63,31,32,16,47,193,242,22.158730158730158,25.535051071595234,26.369710833166675,53.36507936507937,46.63492063492063
312,65,32,33,16,49,193,242,22.476923076923075,26.951485887586294,24.386975650875243,52.784615384615385,47.215384615384615
313,66,34,32,16,50,193,243,22.893939393939394,26.79736007559426,24.5662762880421,53.22727272727273,46.77272727272727
314,65,35,30,16,49,194,244,23.2,25.135711520809092,24.94600446444908,52.47692307692308,47.52307692307692
315,67,36,31,17,50,195,244,22.746268656716417,27.500633688986152,24.439664818476533,51.940298507462686,48.059701492537314
316,69,38,31,16,53,195,245,22.391304347826086,26.439735515032748,25.560264484967252,53.88405797101449,46.11594202898551
317,71,39,32,17,54,196,246,21.281690140845072,26.71754804560259,26.958508292425577,52.394366197183096,47.605633802816904
318,69,37,32,19,50,198,248,20.91304347826087,25.321897789372176,25.78144194345945,53.594202898550726,46.405797101449274
319,71,38,33,19,52,199,248,20.549295774647888,28.373062090236445,23.45792382525651,54.50704225352113,45.49295774647887
320,73,37,36,18,55,200,248,20.273972602739725,28.833684453557485,22.371794998497315,54.45205479452055,45.54794520547945
321,74,36,38,18,56,200,249,20.33783783783784,29.21120896774896,20.81581805927807,54.83783783783784,45.16216216216216
322,77,37,40,19,58,200,250,19.74025974025974,30.69963504564637,22.475578527061035,55.311688311688314,44.688311688311686
323,79,38,41,19,60,200,250,20.240506329113924,32.02239756515252,20.104184713328493,55.54430379746835,44.45569620253165
324,79,38,41,18,61,201,251,19.962025316455698,33.64101341285891,19.396961270688347,57.35443037974684,42.64556962025316
325,80,39,41,17,63,202,251,20.05,34.81345214699806,18.33654785300194,56.6375,43.3625
326,78,40,38,18,60,203,253,19.615384615384617,33.942221233288855,19.55777886352517,56.47435897435897,43.52564102564103
327,78,41,37,19,59,204,253,19.935897435897434,35.85584899494105,17.70819820327477,56.30769230769231,43.69230769230769
328,79,39,40,18,61,205,255,19.29113924050633,35.395553795864146,21.745356049332184,56.962025316455694,43.037974683544306
329,75,41,34,18,57,205,259,20.32,31.290910284079697,24.444876809916785,57.266666666666666,42.733333333333334
330,75,42,33,18,57,205,261,20.933333333333334,29.799936393207737,26.42395533878996,57.17333333333333,42.82666666666667
331,73,43,30,18,55,205,263,21.78082191780822,29.81127941600284,27.02433702235333,56.6986301369863,43.3013698630137
332,70,41,29,19,51,208,266,20.714285714285715,26.37256018012732,31.84172553415839,55.7,44.3
333,71,42,29,19,52,208,268,21.04225352112676,25.35609119086377,31.909310492170025,54.57746478873239,45.42253521126761
334,73,43,30,19,54,208,268,21.465753424657535,27.00144739877251,30.354716984789132,54.42465753424658,45.57534246575342
335,75,43,32,21,54,209,268,21.186666666666667,29.434231424243215,27.79243524242345,53.70666666666666,46.29333333333334
336,73,42,31,22,51,209,271,21.835616438356166,27.72705101719687,28.28676390107989,53.726027397260275,46.273972602739725
337,75,45,30,22,53,209,272,22.066666666666666,29.612058427201106,27.55839437353891,52.86666666666667,47.13333333333333
338,76,43,33,22,54,209,275,21.776315789473685,28.95066534296929,29.834030261309778,53.0921052631579,46.9078947368421
339,77,44,33,22,55,209,277,22.051948051948052,28.031672492035618,29.559681125287554,52.76623376623377,47.23376623376623
340,78,45,33,22,56,209,278,22.602564102564102,29.56654364991471,27.138584555213495,51.62820512820513,48.37179487179487
341,79,46,33,21,58,210,278,22.658227848101266,30.33026468278343,26.024165696963404,52.77215189873418,47.22784810126582
342,83,47,36,21,62,210,278,22.566265060240966,31.633127755394717,25.896992726532993,53.506024096385545,46.493975903614455
343,83,45,38,19,64,211,279,22.49397590361446,32.46407745810401,23.728693626233348,53.08433734939759,46.91566265060241
344,84,47,37,19,65,211,279,23.226190476190474,34.373113157958514,21.091172556327198,53.035714285714285,46.964285714285715
345,84,47,37,19,65,211,280,23.80952380952381,36.671572521600396,18.854757284025748,53.07142857142857,46.92857142857143
346,85,47,38,18,67,212,280,23.858823529411765,39.23800202947901,17.632586205815105,52.92941176470588,47.07058823529412
347,83,47,36,18,65,212,286,23.759036144578314,36.09405725545659,22.60606719778204,53.566265060240966,46.433734939759034
348,80,43,37,16,64,213,290,23.0,33.802855064543095,24.854530287728533,53.925,46.075
349,78,43,35,19,59,214,293,22.923076923076923,33.581758443269614,23.93311135544274,55.217948717948715,44.782051282051285
350,72,38,34,18,54,215,298,22.15277777777778,30.12983166954161,28.439683216911742,55.263888888888886,44.736111111111114
351,68,37,31,16,52,215,302,21.91176470588235,27.97585041631743,30.14538112827254,54.63235294117647,45.36764705882353
352,68,36,32,16,52,216,302,22.058823529411764,29.192861246900364,29.658981412796834,54.9264705882353,45.0735294117647
353,70,38,32,16,54,216,303,22.214285714285715,30.82987634864911,28.71298079420804,54.52857142857143,45.47142857142857
354,70,41,29,15,55,217,303,22.428571428571427,32.421791519504026,24.949637051924547,54.642857142857146,45.357142857142854
355,69,40,29,15,54,217,305,23.246376811594203,32.45591786606528,23.83393720639849,54.84057971014493,45.15942028985507
356,70,39,31,18,52,217,309,22.47142857142857,29.222294563848454,28.1306771867427,54.75714285714286,45.24285714285714
357,68,39,29,18,50,217,312,23.41176470588235,26.210686237550647,31.289313762449343,55.5735294117647,44.4264705882353
358,68,40,28,20,48,217,313,24.176470588235293,26.289740905005118,31.012156356558293,54.779411764705884,45.220588235294116
359,69,42,27,20,49,217,314,24.579710144927535,27.76361913244764,30.36681565016105,54.01449275362319,45.98550724637681
360,69,41,28,19,50,218,314,24.840579710144926,28.2962067714232,28.54148419980644,52.72463768115942,47.27536231884058
361,68,39,29,16,52,221,314,23.86764705882353,31.1525742015259,24.67095521023881,51.64705882352941,48.35294117647059
362,66,36,30,14,52,222,317,23.227272727272727,28.325237967413084,29.356580214405096,50.65151515151515,49.34848484848485
363,67,39,28,14,53,222,318,23.611940298507463,28.590737350003327,28.245083545519062,50.55223880597015,49.44776119402985
364,65,39,26,12,53,223,321,22.73846153846154,25.121995857246112,33.12415798890773,51.07692307692308,48.92307692307692
365,66,40,26,18,48,223,321,23.393939393939394,26.033044192413474,31.63362247425319,50.36363636363637,49.63636363636363
366,64,37,27,17,47,225,322,22.640625,22.317286926289647,34.451989631628045,51.109375,48.890625
367,66,36,30,17,49,226,322,22.181818181818183,22.80122600978338,35.56241035385299,52.59090909090909,47.40909090909091
368,68,37,31,17,51,226,323,22.220588235294116,22.73213481922968,36.914924004299735,52.88235294117647,47.11764705882353
369,69,39,30,17,52,227,323,22.10144927536232,23.428314732190447,35.65864178954868,52.91304347826087,47.08695652173913
370,70,39,31,17,53,227,323,22.785714285714285,25.711942303837453,31.888057696162548,52.34285714285714,47.65714285714286
371,72,40,32,17,55,227,324,22.458333333333332,27.719724236811842,31.5092961236074,52.125,47.875
372,73,41,32,16,57,228,325,22.164383561643834,27.544856573589453,31.660622878465347,51.06849315068493,48.93150684931507
373,75,43,32,17,58,229,325,21.733333333333334,29.231177743083595,29.136569819998968,51.44,48.56
374,75,42,33,16,59,230,326,21.813333333333333,28.6481965951068,28.365136738226525,50.82666666666667,49.17333333333333
375,77,44,33,16,61,230,326,22.246753246753247,30.419453067678766,26.47665082842512,50.62337662337662,49.37662337662338
376,76,42,34,16,60,231,328,22.039473684210527,29.261004119305305,27.327111846388554,50.14473684210526,49.85526315789474
377,77,43,34,16,61,231,328,22.753246753246753,32.009283254250875,23.717989473021856,50.58441558441559,49.41558441558441
378,75,41,34,13,62,233,330,21.493333333333332,30.90062380389912,24.299376196100884,49.49333333333333,50.50666666666667
379,75,43,32,13,62,233,331,21.933333333333334,30.871528784735293,24.34074065298203,49.52,50.48
380,74,40,34,15,59,234,333,22.027027027027028,31.084206437638066,24.15781726389884,49.351351351351354,50.648648648648646
381,74,40,34,17,57,235,334,21.972972972972972,30.45015545282924,25.19849319581941,50.689189189189186,49.310810810810814
382,73,40,33,18,55,236,335,21.986301369863014,30.298625831044482,24.42708311659338,49.76712328767123,50.23287671232877
383,74,39,35,18,56,238,336,20.635135135135137,32.29481152501562,23.47925230839553,50.851351351351354,49.148648648648646
384,77,43,34,18,59,238,336,20.83116883116883,33.01879407824528,21.344842285391078,51.12987012987013,48.87012987012987
385,79,44,35,18,61,238,337,21.050632911392405,33.451664984314185,19.560993243533925,50.88607594936709,49.11392405063291
386,79,41,38,17,62,238,340,20.9873417721519,31.636499699689356,21.426791439551145,51.0,49.0
387,79,41,38,16,63,238,342,21.151898734177216,31.422358604961687,20.97566456907291,50.51898734177215,49.48101265822785
388,80,45,35,15,65,238,343,21.275,31.973410096486134,20.726589903513865,51.1,48.9
389,79,45,34,14,65,238,346,21.531645569620252,31.70940093891796,21.083323775917336,51.54430379746835,48.45569620253165
390,76,43,33,12,64,240,347,21.644736842105264,33.58760130227037,16.925519655071422,52.0921052631579,47.9078947368421
391,73,41,32,11,62,241,351,21.863013698630137,31.304651351588152,20.421414340742082,51.342465753424655,48.657534246575345
392,73,42,31,13,60,242,351,22.013698630136986,33.1182167145192,17.484974004684343,51.93150684931507,48.06849315068493
393,71,40,31,12,59,242,354,22.154929577464788,31.486941551942476,20.69615703960682,51.309859154929576,48.690140845070424
394,72,41,31,11,61,242,355,22.22222222222222,30.20702009558423,22.55686879330466,51.43055555555556,48.56944444444444
395,72,42,30,11,61,242,356,23.02777777777778,31.87688083385813,19.955708323681986,51.791666666666664,48.208333333333336
396,69,40,29,11,58,242,359,23.72463768115942,28.628398582340633,23.42957243215212,53.44927536231884,46.55072463768116
397,69,40,29,11,58,242,360,24.434782608695652,28.360301188597838,25.38788402490299,53.63768115942029,46.36231884057971
398,68,40,28,9,59,244,360,24.279411764705884,28.473689581608014,23.673369241921396,53.5,46.5
399,66,39,27,11,55,245,362,24.803030303030305,26.32073287122733,24.345933795439336,53.36363636363637,46.63636363636363
400,66,44,22,13,53,245,363,25.606060606060606,26.079087584255642,25.577554323118047,53.34848484848485,46.65151515151515
401,66,46,20,17,49,246,363,25.818181818181817,28.387876419684694,24.339396307588032,52.56060606060606,47.43939393939394
402,66,50,16,17,49,246,364,26.636363636363637,27.103622860036797,25.351368253944152,53.53030303030303,46.46969696969697
403,68,52,16,17,51,246,364,26.852941176470587,26.75645880562726,26.802364723784503,52.63235294117647,47.36764705882353
404,67,50,17,16,51,248,364,26.71641791044776,26.09594932870782,25.27718499965038,52.76119402985075,47.23880597014925
405,70,51,19,16,54,248,364,26.571428571428573,27.184096942143608,25.87304591499925,53.5,46.5
406,69,51,18,15,54,249,365,26.3768115942029,26.583365306319614,24.102759636866637,53.98550724637681,46.01449275362319
407,70,50,20,14,56,251,365,25.514285714285716,26.12281408058235,26.66578032485002,53.72857142857143,46.27142857142857
408,72,50,22,13,59,252,365,25.055555555555557,27.067030935050965,25.988524620504588,53.611111111111114,46.388888888888886
409,72,49,23,12,60,253,365,25.319444444444443,27.79162775292293,23.055594469299294,53.166666666666664,46.833333333333336
410,74,50,24,14,60,253,365,25.635135135135137,30.039493682344037,22.122668479818127,53.12162162162162,46.87837837837838
411,73,50,23,14,59,255,365,25.410958904109588,32.09297407948895,18.98500792193044,52.863013698630134,47.136986301369866
412,73,48,25,13,60,257,365,24.986301369863014,33.930223955864975,18.28895412632681,54.45205479452055,45.54794520547945
413,72,47,25,12,60,258,366,25.47222222222222,33.25606500444977,17.18252749336075,54.55555555555556,45.44444444444444
414,72,48,24,12,60,258,367,26.069444444444443,33.48739285799237,18.859829364229853,54.81944444444444,45.18055555555556
415,71,47,24,12,59,259,369,25.774647887323944,32.15651265045533,22.181515518558747,53.95774647887324,46.04225352112676
416,68,42,26,11,57,261,373,24.323529411764707,29.944667290127768,25.856822382187797,53.661764705882355,46.338235294117645
417,65,40,25,9,56,262,375,24.246153846153845,28.60641789127851,25.178183023593956,52.41538461538462,47.58461538461538
418,62,37,25,7,55,263,377,23.983870967741936,27.57965591834476,27.62902855073595,51.25806451612903,48.74193548387097
419,59,36,23,6,53,263,380,25.050847457627118,23.195788403917913,31.99063667756945,50.0,50.0
420,56,35,21,5,51,264,382,25.553571428571427,19.323281165111364,36.10529026346007,49.857142857142854,50.142857142857146
421,54,36,18,4,50,266,382,25.51851851851852,16.649805175293633,38.55762814703745,49.370370370370374,50.629629629629626
422,54,36,18,4,50,266,382,26.51851851851852,17.380781592695612,38.174773962859945,49.370370370370374,50.629629629629626
423,53,37,16,4,49,267,382,27.056603773584907,17.596660694007507,37.45994307957739,49.75471698113208,50.24528301886792
424,53,40,13,4,49,267,382,28.056603773584907,16.155518950833454,39.08976406803447,49.75471698113208,50.24528301886792
425,53,40,13,5,48,268,382,28.056603773584907,15.55921785240421,39.4785179966524,50.64150943396226,49.35849056603774
426,54,41,13,5,49,268,382,28.537037037037038,16.349911174652988,38.70564438090256,50.907407407407405,49.092592592592595
427,54,42,12,7,47,268,382,29.537037037037038,14.950874642146845,39.17875498748279,50.907407407407405,49.092592592592595
428,55,45,10,7,48,268,382,30.0,15.362278052705475,39.346812856385434,50.90909090909091,49.09090909090909
429,54,45,9,9,45,269,382,30.59259259259259,15.348753615315003,37.72532045875908,51.22222222222222,48.77777777777778
430,54,46,8,9,45,269,382,31.59259259259259,16.31144595823238,36.76262811584169,51.22222222222222,48.77777777777778
431,55,46,9,9,46,270,382,31.01818181818182,16.209906573438094,37.881002517470996,51.78181818181818,48.21818181818182
432,57,48,9,9,48,270,382,30.92982456140351,16.700751651868153,37.73784483935993,51.89473684210526,48.10526315789474
433,56,47,9,8,48,272,382,30.553571428571427,16.936433021826485,34.64658590541084,52.57142857142857,47.42857142857143
434,57,47,10,8,49,273,382,30.12280701754386,17.86699527722225,33.168092442076,51.01754385964912,48.98245614035088
435,55,44,11,6,49,276,382,29.30909090909091,17.55969224142635,31.385762304028198,51.89090909090909,48.10909090909091
436,49,38,11,6,43,282,382,27.428571428571427,16.335189037499983,33.116763796336706,53.59183673469388,46.40816326530612
437,49,37,12,5,44,283,382,27.387755102040817,15.610669217303705,34.45055527249221,53.16326530612245,46.83673469387755
438,49,37,12,5,44,283,382,28.387755102040817,15.877045271737929,33.36785268744574,53.16326530612245,46.83673469387755
439,49,37,12,5,44,283,382,29.387755102040817,14.237892331605211,35.007005627578465,53.16326530612245,46.83673469387755
440,47,35,12,6,41,285,382,29.382978723404257,13.34226761297193,34.52968523610017,54.61702127659574,45.38297872340426
441,46,34,12,6,40,286,382,29.82608695652174,14.012475190927825,34.03100306994174,55.32608695652174,44.67391304347826
442,48,36,12,8,40,286,382,29.583333333333332,14.380812912663089,36.51502042067024,55.1875,44.8125
443,50,35,15,8,42,287,382,28.22,16.015773683760266,34.84422631623974,53.12,46.88
444,49,33,16,9,40,289,382,27.408163265306122,15.28473705499076,33.12119912694518,52.95918367346939,47.04081632653061
445,49,34,15,9,40,289,382,28.408163265306122,15.664034344464746,31.84616973716791,52.95918367346939,47.04081632653061
446,48,32,16,8,40,291,382,27.625,16.098413375703107,32.12139681946519,52.5,47.5
447,49,34,15,8,41,291,382,28.06122448979592,17.783125052546385,29.95156882500464,52.93877551020408,47.06122448979592
448,49,35,14,8,41,291,382,29.06122448979592,16.402628559575668,30.311657154710048,52.93877551020408,47.06122448979592
449,51,36,15,12,39,291,382,28.92156862745098,17.364326097763886,30.439595470863566,52.94117647058823,47.05882352941177
450,52,39,13,12,40,291,382,29.365384615384617,16.97352701281223,29.834165294880076,52.55769230769231,47.44230769230769
451,53,38,15,13,40,292,382,28.79245283018868,17.765715371143514,29.158812930743277,51.943396226415096,48.056603773584904
452,54,39,15,15,39,292,382,29.25925925925926,16.475565099887937,30.22813860381577,51.851851851851855,48.148148148148145
453,58,39,19,15,43,292,382,28.24137931034483,19.10369294310746,30.965272574133916,50.827586206896555,49.172413793103445
454,59,39,20,15,44,293,382,27.88135593220339,19.897195924784196,27.49263458369038,51.88135593220339,48.11864406779661
455,60,39,21,15,45,293,382,28.416666666666668,21.331632855642646,25.518367144357356,51.7,48.3
456,62,39,23,15,47,293,382,28.5,21.922631214676525,24.432207495000892,51.516129032258064,48.483870967741936
457,59,36,23,13,46,296,382,28.23728813559322,23.130320479110136,22.47702820246602,50.52542372881356,49.47457627118644
458,55,33,22,12,43,300,383,26.163636363636364,22.163341744094808,22.48209805046899,50.70909090909091,49.29090909090909
459,55,35,20,14,41,300,384,26.29090909090909,19.918384188050116,25.73616126649534,51.43636363636364,48.56363636363636
460,56,36,20,14,42,300,384,26.821428571428573,19.75804527421968,25.527669011494606,51.589285714285715,48.410714285714285
461,56,36,20,14,42,300,384,27.821428571428573,19.23811498581129,25.154742157045856,51.589285714285715,48.410714285714285
462,55,35,20,12,43,301,385,27.545454545454547,16.866101772166537,25.604465926957477,52.78181818181818,47.21818181818182
463,56,34,22,11,45,302,385,27.071428571428573,18.655535320038695,25.367771269037227,51.607142857142854,48.392857142857146
464,54,33,21,10,44,304,385,26.90740740740741,18.79816207061294,22.720356447905576,52.092592592592595,47.907407407407405
465,51,30,21,8,43,307,385,26.07843137254902,17.801194552382817,22.7316469487219,51.372549019607845,48.627450980392155
466,48,29,19,5,43,310,385,25.166666666666668,15.938839624051559,24.373660375948436,49.625,50.375
467,49,32,17,7,42,310,385,25.653061224489797,14.223086779786504,28.736096893682888,49.0,51.0
468,48,31,17,7,41,311,385,26.104166666666668,12.670416146111828,28.01708385388817,49.916666666666664,50.083333333333336
469,50,34,16,9,41,311,385,26.06,12.999796874583094,29.820203125416906,49.54,50.46
470,50,36,14,12,38,313,385,24.78,13.149575429160695,30.499565187039924,49.42,50.58
471,51,35,16,16,35,314,385,24.215686274509803,13.563959174370412,30.672012919485045,48.68627450980392,51.31372549019608
472,55,38,17,16,39,314,385,23.454545454545453,15.528736930153144,29.0167176153014,51.21818181818182,48.78181818181818
473,56,36,20,16,40,316,385,21.964285714285715,16.906536400916007,25.7507357064471,50.0,50.0
474,58,37,21,16,42,316,385,22.20689655172414,19.100230227827282,23.485976668724444,49.37931034482759,50.62068965517241
475,60,37,23,16,44,316,385,22.466666666666665,20.901133771663527,21.882199561669804,49.55,50.45
476,61,38,23,16,45,316,385,23.098360655737704,22.071705017665842,19.37091793315383,50.18032786885246,49.81967213114754
477,63,38,25,15,48,317,385,22.555555555555557,23.327294247673336,19.513975593596506,49.61904761904762,50.38095238095238
478,65,37,28,17,48,319,385,20.984615384615385,24.017408378036915,20.563319687683954,50.36923076923077,49.63076923076923
479,65,39,26,17,48,319,385,21.984615384615385,24.330252088972784,17.269747911027213,50.36923076923077,49.63076923076923
480,69,39,30,17,52,319,385,21.71014492753623,25.59289895407579,20.14623148070682,50.7536231884058,49.2463768115942
481,72,38,34,17,55,319,386,21.333333333333332,26.335670800595544,20.705995866071117,51.55555555555556,48.44444444444444
482,72,37,35,16,56,320,386,21.625,27.062351709351997,18.752523642053102,52.0,48.0
483,75,37,38,16,59,321,386,21.08,28.120228290395037,19.490003819718336,51.586666666666666,48.413333333333334
484,74,35,39,15,59,322,387,21.18918918918919,28.18173016355432,17.92637794455379,52.37837837837838,47.62162162162162
485,75,36,39,14,61,323,387,21.226666666666667,29.53875429921551,16.378704677906327,52.25333333333333,47.74666666666667
486,75,37,38,16,59,323,388,21.813333333333333,29.359798258020692,16.446954147260232,51.38666666666666,48.61333333333334
487,71,34,37,14,57,327,389,20.661971830985916,29.090161177311913,18.163359910592337,50.66197183098591,49.33802816901409
488,74,38,36,14,60,327,389,20.824324324324323,30.107165034972663,19.98742955962193,51.189189189189186,48.810810810810814
489,72,39,33,12,60,329,389,20.930555555555557,29.375818074233123,19.304737481322437,51.083333333333336,48.916666666666664
490,74,39,35,14,60,329,390,21.06756756756757,29.283163448477186,22.311431146117407,50.82432432432432,49.17567567567568
491,74,38,36,16,58,329,393,21.22972972972973,27.531332922413604,25.847045455964775,50.310810810810814,49.689189189189186
492,76,40,36,18,58,329,393,21.67105263157895,29.96792211006196,22.334709468885418,49.98684210526316,50.01315789473684
493,74,41,33,18,56,329,395,22.675675675675677,28.62343653428497,22.768957628030478,49.66216216216216,50.33783783783784
494,71,41,30,17,54,330,398,23.056338028169016,25.393036977829016,27.13759851861448,49.95774647887324,50.04225352112676
495,70,38,32,17,53,330,401,23.47142857142857,22.78522147635122,31.0433499522202,50.25714285714286,49.74285714285714
496,72,41,31,17,55,330,402,23.541666666666668,23.11036961741958,32.73685260480264,51.791666666666664,48.208333333333336
497,71,41,30,16,55,332,403,22.985915492957748,22.53213332795508,32.09986179664296,51.183098591549296,48.816901408450704
498,73,41,32,19,54,334,403,21.863013698630137,23.593847558679286,33.10487614712559,51.76712328767123,48.23287671232877
499,74,43,31,21,53,334,403,22.56756756756757,25.69613010717099,28.790356379315504,51.9054054054054,48.0945945945946
500,78,44,34,20,58,335,403,21.756410256410255,26.912972553066872,29.67677103667672,51.14102564102564,48.85897435897436
501,79,43,36,19,60,336,404,21.531645569620252,26.705886434987193,29.268797109316605,50.87341772151899,49.12658227848101
502,83,46,37,19,64,336,404,21.49397590361446,29.351534241695138,27.997863348666307,51.024096385542165,48.975903614457835
503,82,45,37,18,64,338,404,21.475609756097562,30.84834060876067,24.041903293678352,50.9390243902439,49.0609756097561
504,83,46,37,18,65,338,406,21.746987951807228,30.639386451410903,26.767647574838247,51.01204819277108,48.98795180722892
505,82,44,38,18,64,340,407,21.4390243902439,31.577533052706247,24.708645044788515,50.63414634146341,49.36585365853659
506,85,43,42,19,66,342,407,20.32941176470588,33.798998280791025,25.29642393631351,49.2,50.8
