year,Population,Adults,Children,Singles,Taken,Hunger Deaths,Old Age Deaths,Average Age,Average Hunger,Average Prowess,Average Selfishness,Average Reciprocity
250,70,40,30,19,51,160,171,23.085714285714285,32.641995714004246,17.343718571710042,54.642857142857146,45.357142857142854
251,66,40,26,19,47,160,175,23.62121212121212,28.594794312690052,22.04156932367359,54.27272727272727,45.72727272727273
252,64,40,24,17,47,160,180,22.890625,24.304361502114737,29.320644122580003,57.21875,42.78125
253,62,38,24,18,44,161,182,22.258064516129032,22.791013607907626,30.43484309167259,57.17741935483871,42.82258064516129
254,64,37,27,17,47,162,182,21.546875,24.718387115266086,30.234737884733917,56.390625,43.609375
255,64,36,28,18,46,163,182,21.6875,25.29284473252582,28.254030267474185,57.53125,42.46875
256,64,38,26,18,46,163,183,22.0625,24.521052635780116,29.041447364219884,56.71875,43.28125
257,64,37,27,17,47,164,183,22.21875,24.398760573136904,28.507489426863096,57.703125,42.296875
258,64,40,24,17,47,164,183,23.21875,25.922623017630087,26.202376982369913,57.703125,42.296875
259,65,42,23,17,48,164,184,23.276923076923076,26.8452193323817,27.524011436849065,58.46153846153846,41.53846153846154
260,66,45,21,17,49,164,184,23.924242424242426,29.194774619996302,24.487043561821878,57.75757575757576,42.24242424242424
261,68,47,21,16,52,164,185,23.470588235294116,29.510251990767433,24.195630362173745,57.69117647058823,42.30882352941177
262,66,44,22,14,52,165,187,23.09090909090909,29.719441384179767,22.29571013097175,58.45454545454545,41.54545454545455
263,66,44,22,13,53,166,187,23.257575757575758,32.51626333922107,19.13525181229408,58.72727272727273,41.27272727272727
264,66,44,22,13,53,166,188,24.0,32.88925043426065,17.810002811409014,57.84848484848485,42.15151515151515
265,62,41,21,12,50,168,190,23.983870967741936,32.743726983428395,16.305721411852197,57.45161290322581,42.54838709677419
266,61,42,19,14,47,168,191,25.098360655737704,31.981316362516985,17.77278199813875,57.22950819672131,42.77049180327869
267,59,40,19,14,45,168,194,25.694915254237287,30.44171177997984,21.780434798330646,58.16949152542373,41.83050847457627
268,56,41,15,13,43,169,196,26.178571428571427,28.070587378155697,21.67948188089709,57.982142857142854,42.017857142857146
269,55,37,18,14,41,170,199,25.745454545454546,24.966893148048275,28.72110685195172,56.70909090909091,43.29090909090909
270,55,38,17,14,41,171,199,25.745454545454546,24.109316933647257,27.772341605621598,56.67272727272727,43.32727272727273
271,55,39,16,16,39,171,199,26.745454545454546,23.325054139033945,27.838582224602415,56.67272727272727,43.32727272727273
272,56,40,16,16,40,171,199,27.267857142857142,24.69535379772893,27.518931916556785,57.089285714285715,42.910714285714285
273,54,38,16,15,39,172,200,27.814814814814813,23.09780475590154,25.867049382503783,55.888888888888886,44.111111111111114
274,54,38,16,14,40,173,200,27.85185185185185,23.640690628495143,25.303753815949303,56.370370370370374,43.629629629629626
275,54,38,16,14,40,174,201,27.59259259259259,22.48328630738234,26.59582031624276,56.333333333333336,43.666666666666664
276,53,36,17,14,39,175,202,27.67924528301887,21.856873495227035,27.705605524818104,57.0,43.0
277,55,40,15,14,41,175,202,27.672727272727272,20.765837838829828,29.815980342988354,57.345454545454544,42.654545454545456
278,57,40,17,16,41,176,202,26.789473684210527,21.79761736125632,30.103281097982578,55.56140350877193,44.43859649122807
279,61,41,20,18,43,176,202,26.0327868852459,23.978366545030205,30.30032197955996,54.0,46.0
280,66,41,25,18,48,176,202,25.060606060606062,26.157364132953035,28.82748435189545,52.86363636363637,47.13636363636363
281,68,42,26,18,50,176,202,25.323529411764707,27.513817847147333,25.324417446970315,52.911764705882355,47.088235294117645
282,66,39,27,15,51,178,203,24.848484848484848,27.763076280013987,23.389990108279985,51.81818181818182,48.18181818181818
283,65,37,28,14,51,179,204,24.6,27.268679675877145,25.85440870261884,50.09230769230769,49.90769230769231
284,63,36,27,17,46,179,206,24.80952380952381,25.44942580788603,27.78866943020921,50.07936507936508,49.92063492063492
285,64,37,27,18,46,180,207,24.234375,26.498765754576713,27.350355835342725,48.53125,51.46875
286,65,37,28,18,47,180,207,24.861538461538462,27.495501296454314,25.750652549699534,48.01538461538462,51.98461538461538
287,64,34,30,17,47,182,209,23.03125,25.01353683388273,29.2648480528304,46.71875,53.28125
288,65,35,30,17,48,182,209,23.676923076923078,25.46960174594935,27.961167484819878,47.06153846153846,52.93846153846154
289,64,33,31,16,48,183,210,23.4375,25.37686429407162,27.35751070592838,46.140625,53.859375
290,64,33,31,15,49,183,211,23.640625,24.878108255228017,27.559391744771986,46.484375,53.515625
291,65,34,31,15,50,184,211,23.415384615384614,26.440631204201953,25.790138026567277,46.15384615384615,53.84615384615385
292,64,33,31,14,50,186,211,23.109375,28.23742725632775,22.76181054475139,46.6875,53.3125
293,65,33,32,14,51,186,211,23.753846153846155,29.20436069595469,21.76487007327608,46.12307692307692,53.87692307692308
294,63,38,25,14,49,186,213,25.0,28.033729653807715,20.33690489805422,47.333333333333336,52.666666666666664
295,58,33,25,13,45,191,215,23.155172413793103,25.983516237763283,22.309737281995908,47.91379310344828,52.08620689655172
296,56,35,21,13,43,193,215,23.142857142857142,23.94709702134781,23.98038811238525,48.285714285714285,51.714285714285715
297,56,33,23,14,42,194,217,22.589285714285715,21.56918371078687,30.698671294956533,48.464285714285715,51.535714285714285
298,56,34,22,14,42,195,218,22.339285714285715,19.813884168194644,30.28563925783414,48.05357142857143,51.94642857142857
299,55,32,23,15,40,197,218,21.763636363636362,18.476885429098232,29.019127955205693,47.89090909090909,52.10909090909091
300,56,33,23,15,41,197,218,22.375,18.91699254965834,29.725864593198803,47.089285714285715,52.910714285714285
301,61,34,27,21,40,198,218,20.491803278688526,21.166094087756473,33.93226656798123,48.721311475409834,51.278688524590166
302,62,35,27,20,42,199,218,20.274193548387096,20.33233622345363,30.95798635719153,49.58064516129032,50.41935483870968
303,66,36,30,20,46,199,218,20.045454545454547,22.603072603455825,30.472684972301753,49.42424242424242,50.57575757575758
304,69,38,31,20,49,199,218,20.17391304347826,23.507914074187724,27.55005694030503,50.7536231884058,49.2463768115942
305,71,38,33,19,52,200,218,19.87323943661972,24.754910205031056,26.808470076659088,49.45070422535211,50.54929577464789
306,74,39,35,19,55,200,218,20.06756756756757,26.12064727932508,26.37935272067492,49.71621621621622,50.28378378378378
307,74,42,32,19,55,200,218,21.06756756756757,26.309816628181473,24.1631563447915,49.71621621621622,50.28378378378378
308,76,42,34,21,55,200,218,21.513157894736842,29.107546732747945,23.392453267252055,49.21052631578947,50.78947368421053
309,76,42,34,19,57,201,219,21.223684210526315,29.328644265112505,22.573554073728175,47.828947368421055,52.171052631578945
310,77,42,35,21,56,201,219,21.948051948051948,29.770374748709933,21.91793693960176,47.22077922077922,52.77922077922078
311,75,41,34,20,55,202,221,21.64,27.4436195019181,24.638180802902585,47.53333333333333,52.46666666666667
312,75,40,35,24,51,202,222,21.946666666666665,26.20107162044771,26.71892837955229,47.333333333333336,52.666666666666664
313,70,37,33,21,49,204,225,21.2,20.998033404628696,32.76312602418619,47.51428571428571,52.48571428571429
314,74,40,34,21,53,204,225,21.054054054054053,24.262442515082157,31.98080072816109,48.7972972972973,51.2027027027027
315,77,41,36,21,56,204,225,21.233766233766232,26.067622751442,29.737572053752807,48.61038961038961,51.38961038961039
316,79,41,38,23,56,204,225,21.696202531645568,28.486141671048113,26.767022885913914,48.29113924050633,51.70886075949367
317,81,46,35,23,58,204,225,22.160493827160494,30.559823668446178,25.02042324513407,48.160493827160494,51.839506172839506
318,82,50,32,25,57,204,226,22.695121951219512,32.45516887285215,23.227757956416145,48.68292682926829,51.31707317073171
319,82,50,32,24,58,205,227,22.353658536585368,32.33461456272752,23.360781421107866,49.609756097560975,50.390243902439025
320,77,49,28,23,54,205,232,23.01298701298701,29.345204137490008,26.119679837364938,48.84415584415584,51.15584415584416
321,76,49,27,22,54,205,234,23.513157894736842,28.949862035586527,27.879085332834524,48.9078947368421,51.0921052631579
322,75,50,25,20,55,206,235,23.533333333333335,28.158608737005828,27.0947245963275,48.28,51.72
323,77,49,28,20,57,207,236,23.0,29.593907192143387,26.94066877807756,48.44155844155844,51.55844155844156
324,76,48,28,20,56,207,239,23.605263157894736,27.25738509557744,28.25577279915941,49.03947368421053,50.96052631578947
325,76,49,27,19,57,208,239,23.855263157894736,28.107144410362945,25.600656248365876,49.75,50.25
326,79,50,29,19,60,208,239,23.949367088607595,29.454153818198325,26.67242846028269,49.30379746835443,50.69620253164557
327,79,51,28,19,60,208,239,24.949367088607595,30.43006340358555,23.797784697680274,49.30379746835443,50.69620253164557
328,80,52,28,19,61,208,239,25.6375,31.48029722679537,23.78220277320463,49.2625,50.7375
329,78,51,27,21,57,208,242,26.5,29.22311112281319,27.30094452505211,48.42307692307692,51.57692307692308
330,75,51,24,21,54,208,245,27.813333333333333,26.872530205571163,30.29810777686274,47.78666666666667,52.21333333333333
331,74,51,23,23,51,209,245,28.486486486486488,27.287829415051014,29.43617198339936,48.229729729729726,51.770270270270274
332,77,54,23,23,54,209,245,28.376623376623378,28.991979662121334,29.488539818398145,48.18181818181818,51.81818181818182
333,75,53,22,22,53,210,247,28.92,28.22609058385657,28.46724274947676,48.04,51.96
334,71,51,20,20,51,211,250,28.774647887323944,25.9631361495612,29.487568075790907,48.647887323943664,51.352112676056336
335,71,48,23,18,53,214,250,27.408450704225352,27.12789640088782,30.393387009095072,48.014084507042256,51.985915492957744
336,68,46,22,15,53,217,251,26.970588235294116,26.018016810940622,28.49029160573789,47.5,52.5
337,69,47,22,19,50,217,251,27.579710144927535,26.152421465561655,28.441781432989067,48.17391304347826,51.82608695652174
338,70,45,25,18,52,219,251,26.7,28.607396117820723,27.22557952690744,50.67142857142857,49.32857142857143
339,69,47,22,17,52,220,251,27.26086956521739,29.941104565316365,23.84150413033581,50.95652173913044,49.04347826086956
340,68,48,20,17,51,220,253,28.102941176470587,29.57588938530627,24.88922386906041,51.1764705882353,48.8235294117647
341,66,45,21,17,49,221,257,28.060606060606062,26.508161546791044,29.506861346630114,50.56060606060606,49.43939393939394
342,66,46,20,16,50,222,258,27.984848484848484,25.72340760233364,30.049319670393636,50.09090909090909,49.90909090909091
343,67,43,24,20,47,224,259,26.64179104477612,25.60380198600904,31.530597981637563,51.32835820895522,48.67164179104478
344,68,42,26,20,48,225,260,26.13235294117647,26.11096968937236,31.35961854592174,50.88235294117647,49.11764705882353
345,67,39,28,18,49,228,261,24.507462686567163,26.403742067296285,30.073869873002224,50.1044776119403,49.8955223880597
346,67,37,30,19,48,229,262,24.074626865671643,27.30809844768357,28.787315610200494,49.08955223880597,50.91044776119403
347,65,33,32,17,48,232,263,23.03076923076923,26.791132576369243,28.24097468315026,50.10769230769231,49.89230769230769
348,66,35,31,17,49,232,263,23.681818181818183,28.694291506218576,25.442072130145057,50.25757575757576,49.74242424242424
349,66,34,32,16,50,232,265,23.681818181818183,29.057550922664714,27.18487331975953,52.06060606060606,47.93939393939394
350,67,33,34,16,51,233,265,23.52238805970149,30.320900060853877,25.85820441675807,50.95522388059702,49.04477611940298
351,65,33,32,17,48,233,268,23.907692307692308,27.85990657233282,28.186247273821024,52.276923076923076,47.723076923076924
352,66,35,31,17,49,233,268,24.545454545454547,30.021150451328637,25.433395003216823,52.75757575757576,47.24242424242424
353,65,32,33,16,49,235,269,23.523076923076925,28.174204620874217,26.935029119090498,52.738461538461536,47.261538461538464
354,64,32,32,18,46,235,271,23.828125,26.2880948060863,29.9619051939137,51.984375,48.015625
355,62,31,31,19,43,236,273,23.629032258064516,24.32078084176064,31.195348190497423,51.16129032258065,48.83870967741935
356,63,29,34,18,45,238,273,22.49206349206349,25.987936817645544,30.64698381727509,50.698412698412696,49.301587301587304
357,65,33,32,18,47,238,273,22.8,26.165943299962134,29.08021054619171,50.815384615384616,49.184615384615384
358,62,31,31,16,46,241,274,21.967741935483872,22.68406530383264,31.6011564477464,51.83870967741935,48.16129032258065
359,63,33,30,15,48,242,274,21.6984126984127,23.513505770053992,31.19181849291421,51.96825396825397,48.03174603174603
360,66,31,35,15,51,243,275,20.12121212121212,24.03610588456537,32.78207593361645,53.71212121212121,46.28787878787879
361,68,35,33,15,53,243,275,20.529411764705884,25.48229583642676,27.679468869455594,53.838235294117645,46.161764705882355
362,66,38,28,15,51,245,275,20.484848484848484,25.567895535765917,24.659377191506806,54.28787878787879,45.71212121212121
363,66,38,28,14,52,246,275,20.71212121212121,27.075756980247515,24.800555628196285,54.92424242424242,45.07575757575758
364,66,38,28,14,52,246,277,21.106060606060606,25.421600742352922,27.881429560677383,54.93939393939394,45.06060606060606
365,68,40,28,14,54,246,277,21.485294117647058,26.71376894778528,26.124466346332365,54.970588235294116,45.029411764705884
366,67,40,27,18,49,246,278,22.492537313432837,26.636404067036196,24.677028768784698,55.507462686567166,44.492537313432834
367,69,41,28,18,51,246,279,22.55072463768116,26.76704847935673,27.827154419193995,54.44927536231884,45.55072463768116
368,67,39,28,18,49,247,281,22.80597014925373,24.92401596769949,27.79483164277116,55.02985074626866,44.97014925373134
369,67,39,28,18,49,248,281,22.80597014925373,25.50831715118571,27.20301104320397,54.134328358208954,45.865671641791046
370,68,38,30,17,51,249,282,22.38235294117647,25.582993362990358,29.534653695833168,54.60294117647059,45.39705882352941
371,65,36,29,15,50,251,284,22.16923076923077,22.700557453716687,30.315653469677144,52.676923076923075,47.323076923076925
372,65,37,28,14,51,252,284,22.369230769230768,23.570484011553358,29.337208296138947,52.95384615384615,47.04615384615385
373,65,39,26,15,50,253,284,22.53846153846154,23.90842011643154,28.783887575876157,52.292307692307695,47.707692307692305
374,68,40,28,15,53,253,284,22.544117647058822,24.54650720687474,28.497610440184083,52.48529411764706,47.51470588235294
375,69,41,28,16,53,254,284,22.47826086956522,25.599698879876666,26.031331598909773,51.927536231884055,48.072463768115945
376,70,45,25,20,50,254,284,23.15714285714286,27.47604452136457,24.02395547863543,51.68571428571428,48.31428571428572
377,69,46,23,19,50,254,286,23.304347826086957,24.49817180535367,27.93661080334198,53.072463768115945,46.927536231884055
378,70,45,25,18,52,255,286,23.214285714285715,25.371786289576516,27.328213710423487,53.05714285714286,46.94285714285714
379,70,46,24,18,52,255,286,24.214285714285715,26.292829716149427,25.121455998136287,53.05714285714286,46.94285714285714
380,71,47,24,17,54,255,287,24.225352112676056,25.402668004471323,27.45648692510614,51.70422535211268,48.29577464788732
381,71,48,23,16,55,256,287,24.507042253521128,26.492513195085163,24.56670405950486,51.38028169014085,48.61971830985915
382,71,47,24,16,55,256,288,25.239436619718308,27.119404392129564,25.190454762800016,50.42253521126761,49.57746478873239
383,68,47,21,15,53,258,289,25.352941176470587,26.192578892760288,23.77800934253383,51.11764705882353,48.88235294117647
384,68,45,23,15,53,259,291,24.897058823529413,23.564964602679968,30.08209422084944,50.838235294117645,49.161764705882355
385,70,45,25,15,55,259,291,25.185714285714287,24.51303062086949,28.21554080770194,49.77142857142857,50.22857142857143
386,72,47,25,15,57,259,291,25.48611111111111,26.097445026210877,26.41644386267801,49.75,50.25
387,74,49,25,15,59,259,292,25.472972972972972,26.78425080574491,25.13466811317401,49.2027027027027,50.7972972972973
388,75,48,27,14,61,261,292,24.746666666666666,28.058999250886924,24.13897324430453,50.48,49.52
389,74,47,27,14,60,262,293,25.094594594594593,27.437697836791404,23.575815676722108,49.95945945945946,50.04054054054054
390,75,47,28,13,62,263,293,25.013333333333332,28.96161169560297,22.891721637730363,49.96,50.04
391,73,48,25,15,58,263,296,25.45205479452055,28.117476210056164,23.23868817350548,49.47945205479452,50.52054794520548
392,70,46,24,16,54,264,298,25.885714285714286,26.290299347220547,25.18112922420802,48.65714285714286,51.34285714285714
393,72,47,25,16,56,264,298,26.166666666666668,26.906662301187588,27.06555992103463,48.80555555555556,51.19444444444444
394,72,45,27,15,57,266,299,25.34722222222222,26.099558068257178,29.389858591815887,49.27777777777778,50.72222222222222
395,73,44,29,14,59,266,301,24.65753424657534,25.279783397269,30.340084087009274,49.71232876712329,50.28767123287671
396,72,44,28,14,58,266,303,24.97222222222222,23.733174491574776,30.33626995286967,49.02777777777778,50.97222222222222
397,70,42,28,14,56,268,304,24.414285714285715,24.19858881714372,27.97840264680479,49.542857142857144,50.457142857142856
398,68,40,28,12,56,270,305,24.13235294117647,22.692399499431406,29.7138421901324,49.63235294117647,50.36764705882353
399,68,38,30,12,56,270,307,24.470588235294116,20.885632857958797,32.79083773027649,49.720588235294116,50.279411764705884
400,69,40,29,14,55,270,307,25.115942028985508,21.366804925499462,31.99551391508024,50.15942028985507,49.84057971014493
401,70,41,29,16,54,271,307,24.97142857142857,23.235474957827922,29.335953613600648,49.9,50.1
402,71,43,28,16,55,271,307,25.619718309859156,25.151077527159295,26.454556275657612,50.478873239436616,49.521126760563384
403,71,45,26,16,55,272,308,25.492957746478872,24.83963108659521,26.949101307770984,49.95774647887324,50.04225352112676
404,71,43,28,15,56,274,309,24.225352112676056,24.71431333058757,27.539341493232786,48.943661971830984,51.056338028169016
405,72,46,26,15,57,274,309,24.88888888888889,25.39281426944264,25.63496350833514,48.513888888888886,51.486111111111114
406,74,47,27,15,59,274,310,24.905405405405407,25.894831128337902,26.67078191135013,48.13513513513514,51.86486486486486
407,75,47,28,16,59,275,310,24.866666666666667,25.67226378588931,25.581069547444024,47.973333333333336,52.026666666666664
408,75,46,29,16,59,276,310,25.173333333333332,25.439383604033008,25.173949729300325,47.42666666666667,52.57333333333333
409,77,47,30,18,59,276,310,25.51948051948052,25.644124671976602,24.680550652698727,46.467532467532465,53.532467532467535
410,73,43,30,18,55,280,311,24.684931506849313,25.085264368145204,23.216105494868497,45.76712328767123,54.23287671232877
411,73,48,25,17,56,281,311,24.986301369863014,24.61876929253211,23.087338501288386,46.19178082191781,53.80821917808219
412,74,48,26,16,58,282,311,24.945945945945947,26.80536934931969,22.559495515545176,46.2027027027027,53.7972972972973
413,73,46,27,15,58,283,313,24.84931506849315,24.97976534135756,24.91691375382466,45.64383561643836,54.35616438356164
414,73,46,27,15,58,283,314,25.52054794520548,25.402068434743136,23.515739784434942,46.02739726027397,53.97260273972603
415,74,47,27,15,59,284,314,25.16216216216216,25.819498662416066,22.42374458082718,46.310810810810814,53.689189189189186
416,72,45,27,14,58,287,314,24.65277777777778,25.287344400314726,24.045988933018606,44.916666666666664,55.083333333333336
417,70,43,27,14,56,290,314,23.9,25.60384737700557,22.867581194422996,44.628571428571426,55.371428571428574
418,69,43,26,14,55,291,314,24.391304347826086,25.898539822178446,21.21740220680706,44.492753623188406,55.507246376811594
419,67,43,24,12,55,293,315,23.940298507462686,23.2818769690818,24.255436463754027,44.0,56.0
420,68,45,23,12,56,293,315,24.58823529411765,23.031863642979715,25.041665768784995,44.220588235294116,55.779411764705884
421,67,46,21,12,55,293,316,25.597014925373134,21.11316379850168,26.40922426119981,43.80597014925373,56.19402985074627
422,65,44,21,13,52,294,318,25.353846153846153,19.122502153473143,28.680163595034937,43.10769230769231,56.89230769230769
423,67,46,21,15,52,294,318,25.597014925373134,20.06705767810134,28.500106501003135,43.16417910447761,56.83582089552239
424,69,48,21,15,54,294,318,25.855072463768117,20.9191763060455,27.138794708447254,44.08695652173913,55.91304347826087
425,69,48,21,15,54,295,318,26.07246376811594,21.26633709172454,26.313373053202994,44.594202898550726,55.405797101449274
426,70,49,21,16,54,296,318,25.928571428571427,21.570140537098986,26.472716605758155,45.7,54.3
427,72,50,22,16,56,296,318,26.208333333333332,22.647449880919755,26.25532789685802,46.125,53.875
428,72,51,21,14,58,298,318,25.73611111111111,24.689994630315503,24.04611648079561,46.833333333333336,53.166666666666664
429,71,52,19,13,58,299,318,26.08450704225352,25.521494543814757,22.651377869750874,46.563380281690144,53.436619718309856
430,73,52,21,13,60,300,318,25.616438356164384,26.802427496170587,23.80031222985681,45.534246575342465,54.465753424657535
431,72,52,20,14,58,301,319,25.875,26.240500150093123,22.953944294351324,45.72222222222222,54.27777777777778
432,74,52,22,14,60,301,320,25.783783783783782,24.381134956138872,25.528156861913008,45.148648648648646,54.851351351351354
433,75,51,24,13,62,302,321,25.373333333333335,23.259973834626905,26.713359498706424,45.82666666666667,54.17333333333333
434,74,50,24,12,62,303,321,26.013513513513512,23.655283804631047,23.85822970888247,46.351351351351354,53.648648648648646
435,74,49,25,14,60,305,321,25.58108108108108,24.31932897168755,23.357025406343574,46.78378378378378,53.21621621621622
436,73,49,24,14,59,306,321,26.232876712328768,24.535636139232416,22.328829039456576,47.28767123287671,52.71232876712329
437,73,48,25,14,59,306,322,26.876712328767123,24.42638334327482,24.066767341656686,47.80821917808219,52.19178082191781
438,71,47,24,13,58,307,323,27.492957746478872,23.628800914113523,24.685446114643955,48.394366197183096,51.605633802816904
439,68,44,24,12,56,310,324,26.808823529411764,20.842728401481214,27.58959189948545,49.161764705882355,50.838235294117645
440,66,45,21,11,55,311,325,27.424242424242426,18.64123977822903,29.313305676316425,49.53030303030303,50.46969696969697
441,65,45,20,10,55,312,325,28.046153846153846,18.15620768029912,29.166869242777807,49.276923076923076,50.723076923076924
442,65,46,19,11,54,313,325,28.16923076923077,18.168518747946447,28.899609650274133,49.46153846153846,50.53846153846154
443,64,46,18,10,54,314,325,28.765625,18.735648841030375,28.123726158969625,49.40625,50.59375
444,63,47,16,9,54,315,325,29.238095238095237,17.539340181783604,28.67873182832869,49.714285714285715,50.285714285714285
445,62,47,15,9,53,316,325,29.806451612903224,17.229220997157743,28.355481934929678,50.04838709677419,49.95161290322581
446,62,47,15,10,52,318,325,29.129032258064516,18.000358931792384,28.213269375986265,51.274193548387096,48.725806451612904
447,61,48,13,10,51,319,325,29.75409836065574,18.07599554375015,27.153512652971155,51.14754098360656,48.85245901639344
448,61,48,13,10,51,321,325,28.950819672131146,17.88369368275507,27.788437464785915,50.60655737704918,49.39344262295082
449,62,50,12,10,52,321,325,29.483870967741936,18.842212771374978,26.528754970560502,50.20967741935484,49.79032258064516
450,61,49,12,8,53,323,325,29.19672131147541,18.789114374558906,25.42537353174977,49.80327868852459,50.19672131147541
451,62,52,10,8,54,323,325,29.725806451612904,20.46104126710461,23.990571636121203,49.46774193548387,50.53225806451613
452,62,51,11,9,53,324,325,29.677419354838708,20.998041288194052,22.679378066644656,48.46774193548387,51.53225806451613
453,62,52,10,9,53,324,325,30.677419354838708,19.889773359862925,23.62635567239514,48.46774193548387,51.53225806451613
454,61,51,10,9,52,324,326,31.639344262295083,18.29704270141839,25.094194814970855,48.16393442622951,51.83606557377049
455,59,50,9,7,52,326,326,31.89830508474576,17.67831162358952,25.592874817088447,47.45762711864407,52.54237288135593
456,58,49,9,7,51,327,326,32.51724137931034,18.437354151617047,24.70057688286571,47.98275862068966,52.01724137931034
457,58,49,9,7,51,327,326,33.51724137931034,17.78480423990214,25.870368173890963,47.98275862068966,52.01724137931034
458,57,48,9,7,50,328,326,34.05263157894737,17.046684318884875,26.602438488132673,47.50877192982456,52.49122807017544
459,53,44,9,6,47,332,326,33.320754716981135,16.493913848507198,24.400661123522806,47.113207547169814,52.886792452830186
460,53,44,9,6,47,333,326,33.24528301886792,16.885743791125066,25.718029793780595,45.886792452830186,54.113207547169814
461,54,44,10,6,48,333,326,33.629629629629626,15.252578289703271,27.6177920806671,45.407407407407405,54.592592592592595
462,51,43,8,6,45,336,326,33.411764705882355,14.27461052433417,27.803820848214844,47.372549019607845,52.627450980392155
463,51,42,9,6,45,337,326,33.333333333333336,14.232615616258569,28.87394772164861,46.84313725490196,53.15686274509804
464,49,42,7,6,43,339,326,33.30612244897959,13.50218172460728,27.536527592286088,47.59183673469388,52.40816326530612
465,47,41,6,6,41,341,326,33.42553191489362,12.188178378848452,27.83309821689623,46.87234042553192,53.12765957446808
466,47,41,6,7,40,342,326,33.1063829787234,12.26972239291278,30.009045315966286,47.765957446808514,52.234042553191486
467,43,37,6,7,36,346,326,32.30232558139535,10.884583462618496,30.894765510172373,46.23255813953488,53.76744186046512
468,42,38,4,6,36,347,326,32.523809523809526,9.761904761904763,33.95238095238095,46.54761904761905,53.45238095238095
469,42,38,4,6,36,347,326,33.523809523809526,10.0,33.95238095238095,46.54761904761905,53.45238095238095
470,42,38,4,8,34,347,326,34.523809523809526,10.081342478283098,33.87103847409786,46.54761904761905,53.45238095238095
471,42,37,5,7,35,348,326,34.285714285714285,10.714285714285714,33.19047619047619,45.38095238095238,54.61904761904762
472,41,36,5,6,35,349,326,34.829268292682926,9.75609756097561,31.853658536585368,46.146341463414636,53.853658536585364
473,41,36,5,6,35,349,326,35.829268292682926,10.0,31.609756097560975,46.146341463414636,53.853658536585364
474,40,35,5,6,34,350,326,36.35,9.75,30.55,46.75,53.25
475,38,33,5,6,32,352,326,36.473684210526315,9.473684210526315,30.605263157894736,46.973684210526315,53.026315789473685
476,37,33,4,6,31,353,326,37.054054054054056,9.72972972972973,31.675675675675677,46.45945945945946,53.54054054054054
477,38,34,4,6,32,353,326,37.078947368421055,11.052631578947368,32.60526315789474,47.55263157894737,52.44736842105263
478,37,33,4,8,29,354,326,37.648648648648646,9.72972972972973,32.45945945945946,47.2972972972973,52.7027027027027
479,37,32,5,8,29,355,326,37.270270270270274,10.81081081081081,33.108108108108105,46.4054054054054,53.5945945945946
480,37,32,5,8,29,356,326,36.78378378378378,10.81081081081081,32.08108108108108,47.513513513513516,52.486486486486484
481,33,28,5,7,26,360,326,35.93939393939394,9.090909090909092,32.515151515151516,46.121212121212125,53.878787878787875
482,33,27,6,8,25,361,326,35.27272727272727,10.909090909090908,32.60606060606061,47.0,53.0
483,34,26,8,8,26,363,326,31.91176470588235,12.941176470588236,30.11764705882353,46.3235294117647,53.6764705882353
484,35,25,10,7,28,364,326,30.457142857142856,12.0,28.942857142857143,46.42857142857143,53.57142857142857
485,35,25,10,7,28,364,326,31.457142857142856,10.0,28.085714285714285,46.42857142857143,53.57142857142857
486,35,25,10,7,28,364,326,32.457142857142856,10.0,28.085714285714285,46.42857142857143,53.57142857142857
487,33,22,11,6,27,367,326,30.21212121212121,10.303030303030303,30.606060606060606,44.666666666666664,55.333333333333336
488,35,23,12,6,29,367,326,29.485714285714284,12.285714285714286,33.05714285714286,44.8,55.2
489,34,21,13,5,29,369,326,28.147058823529413,10.588235294117647,32.44117647058823,45.85294117647059,54.14705882352941
490,35,21,14,5,30,369,326,28.34285714285714,11.142857142857142,33.51428571428571,46.2,53.8
491,36,20,16,4,32,370,326,26.944444444444443,11.944444444444445,32.77777777777778,47.77777777777778,52.22222222222222
492,38,20,18,6,32,370,326,26.526315789473685,12.105263157894736,30.81578947368421,50.31578947368421,49.68421052631579
493,38,20,18,6,32,371,326,25.92105263157895,10.789473684210526,32.078947368421055,49.89473684210526,50.10526315789474
494,38,19,19,5,33,372,326,25.342105263157894,10.789473684210526,32.44736842105263,51.18421052631579,48.81578947368421
495,38,18,20,5,33,373,326,24.736842105263158,10.789473684210526,34.05263157894737,49.973684210526315,50.026315789473685
496,36,17,19,4,32,375,326,24.083333333333332,9.444444444444445,35.361111111111114,50.55555555555556,49.44444444444444
497,38,17,21,4,34,375,326,23.81578947368421,12.105263157894736,35.63157894736842,49.36842105263158,50.63157894736842
498,38,18,20,6,32,375,326,24.81578947368421,10.0,35.10526315789474,49.36842105263158,50.63157894736842
499,38,20,18,10,28,376,326,24.07894736842105,10.789473684210526,36.81578947368421,48.05263157894737,51.94736842105263
500,36,20,16,8,28,379,326,21.63888888888889,10.277777777777779,39.19444444444444,45.166666666666664,54.833333333333336
501,38,20,18,8,30,379,326,21.5,12.105263157894736,38.13157894736842,46.39473684210526,53.60526315789474
502,39,19,20,7,32,380,326,20.53846153846154,12.460145986469032,38.0783155519925,47.51282051282051,52.48717948717949
503,41,19,22,11,30,380,326,20.536585365853657,12.933165098748423,38.57903002320279,48.1219512195122,51.8780487804878
504,43,21,22,11,32,381,326,19.325581395348838,14.085023450846382,41.51962771194432,50.06976744186046,49.93023255813954
